temperature_2m,precipitation,relativehumidity_2m,windspeed_10m,is_day,shortwave_radiation,year,month,day
18.1,0.0,29,10.5,0,0.0,2024,2,27
17.4,0.0,29,7.5,0,0.0,2024,2,27
17.2,0.0,29,5.6,0,0.0,2024,2,27
17.0,0.0,29,6.3,0,0.0,2024,2,27
16.6,0.0,29,6.7,0,0.0,2024,2,27
15.7,0.0,32,7.4,1,0.0,2024,2,27
19.3,0.0,27,6.3,1,89.0,2024,2,27
25.3,0.0,18,1.9,1,333.0,2024,2,27
27.7,0.0,13,3.3,1,579.0,2024,2,27
29.5,0.0,12,4.1,1,782.0,2024,2,27
31.0,0.0,12,5.1,1,922.0,2024,2,27
32.4,0.0,12,4.0,1,988.0,2024,2,27
33.5,0.0,11,3.1,1,973.0,2024,2,27
34.3,0.0,10,3.1,1,879.0,2024,2,27
34.7,0.0,10,3.3,1,715.0,2024,2,27
34.5,0.0,9,5.4,1,498.0,2024,2,27
32.6,0.0,10,7.0,1,242.0,2024,2,27
30.3,0.0,12,7.9,0,33.0,2024,2,27
25.9,0.0,15,7.9,0,0.0,2024,2,27
22.6,0.0,19,6.4,0,0.0,2024,2,27
20.8,0.0,21,10.0,0,0.0,2024,2,27
20.1,0.0,24,9.6,0,0.0,2024,2,27
